applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default,target,has_documentation,income_ratio,suspected_misrepresentation,income_covers_loan_3x,withdrawal_to_deposit_ratio,low_balance,employment_encoded,y_prob,y_pred
APP-0375,4571.0,4716.0,3000,employed,1674.0,False,False,2931.0,4695.0,2,61.3,flagged_for_review,repaid,,0,1,1.0317217239116168,0,0,0.6242811501597444,0,2,0.5079649691685435,1
APP-0376,2141.0,2067.0,1500,self_employed,1528.0,False,False,998.0,2039.0,1,56.6,flagged_for_review,repaid,,0,1,0.965436711816908,0,0,0.489455615497793,0,1,0.441902933995465,0
APP-0378,5843.0,,1500,self_employed,871.0,False,False,3668.0,4990.0,0,48.1,denied,repaid,,0,0,-1.0,0,1,0.7350701402805612,0,1,0.6524144544449089,1
APP-0379,5745.0,5293.0,1500,employed,4214.0,False,True,4042.0,5019.0,2,87.9,approved,defaulted,62.0,1,1,0.9213228894691036,0,1,0.8053397091053995,0,2,0.26205342553196553,0
APP-0380,4302.0,4039.0,1000,employed,0.0,True,False,2893.0,3799.0,2,70.4,flagged_for_review,repaid,,0,1,0.9388656438865643,0,1,0.7615161884706502,1,2,0.4979215601505327,0
APP-0381,6022.0,5913.0,1000,self_employed,2667.0,False,False,2190.0,5051.0,2,79.7,approved,repaid,,0,1,0.9818997010959812,0,1,0.4335775094040784,0,1,0.22018061696222554,0
APP-0382,4620.0,4323.0,1000,self_employed,2963.0,False,False,1409.0,3754.0,2,80.2,approved,repaid,,0,1,0.9357142857142856,0,1,0.3753329781566329,0,1,0.202874182924001,0
APP-0383,5277.0,5287.0,1500,self_employed,861.0,True,False,3235.0,4958.0,1,71.5,flagged_for_review,repaid,,0,1,1.001895016107637,0,1,0.6524808390480032,0,1,0.517889114003526,1
APP-0384,6999.0,6815.0,1000,self_employed,464.0,False,True,2887.0,6725.0,1,79.7,approved,repaid,,0,1,0.9737105300757252,0,1,0.4292936802973978,1,1,0.2082199718685404,0
APP-0385,1834.0,1863.0,1000,self_employed,3526.0,False,True,652.0,1837.0,1,63.9,flagged_for_review,repaid,,0,1,1.0158124318429662,0,0,0.3549265106151333,0,1,0.41086719097993596,0
APP-0386,6629.0,6909.0,2000,employed,514.0,False,True,3875.0,6030.0,2,89.6,approved,defaulted,134.0,1,1,1.0422386483632524,0,1,0.642620232172471,0,2,0.32925925820256446,0
APP-0387,5147.0,4722.0,1500,employed,1090.0,False,False,2196.0,4286.0,1,84.9,approved,repaid,,0,1,0.9174276277443172,0,1,0.5123658422771815,0,2,0.183837529367375,0
APP-0388,5258.0,2072.0,300,self_employed,3331.0,False,False,1405.0,1775.0,2,47.6,denied,repaid,,0,1,0.3940661848611639,1,1,0.7915492957746478,0,1,0.5518392718080876,1
APP-0389,6960.0,6598.0,1000,self_employed,2052.0,False,False,3062.0,6072.0,2,79.0,approved,defaulted,43.0,1,1,0.9479885057471265,0,1,0.5042819499341239,0,1,0.23371513397393262,0
APP-0390,1501.0,1385.0,3000,unemployed,0.0,False,False,1249.0,1334.0,1,40.1,denied,defaulted,164.0,1,1,0.92271818787475,0,0,0.9362818590704648,1,0,0.6579310908328513,1
APP-0391,4485.0,4582.0,2000,employed,4621.0,False,True,3519.0,4437.0,2,76.8,approved,repaid,,0,1,1.0216276477146042,0,0,0.7931034482758621,0,2,0.5061206617410215,1
APP-0392,5932.0,6015.0,1000,employed,1205.0,False,True,1877.0,5563.0,2,92.6,approved,repaid,,0,1,1.0139919082939983,0,1,0.3374078734495775,0,2,0.20103391031599188,0
APP-0393,6327.0,6154.0,3000,self_employed,1396.0,False,True,3355.0,5319.0,1,72.4,flagged_for_review,repaid,,0,1,0.9726568673937096,0,0,0.630757661214514,0,1,0.6160385063741983,1
APP-0394,5566.0,5458.0,300,employed,2384.0,False,True,3296.0,4952.0,1,89.3,approved,repaid,,0,1,0.980596478620194,0,1,0.6655896607431341,0,2,0.1987095357716388,0
APP-0395,2433.0,2211.0,5000,unemployed,2938.0,False,False,1646.0,2189.0,2,48.0,denied,defaulted,139.0,1,1,0.9087546239210852,0,0,0.7519415258108726,0,0,0.7058593698363523,1
APP-0396,3940.0,3874.0,500,self_employed,4942.0,False,True,2137.0,3427.0,2,83.8,approved,repaid,,0,1,0.983248730964467,0,1,0.6235774730084622,0,1,0.23864485045450357,0
APP-0397,4923.0,5015.0,300,employed,0.0,True,True,2766.0,4503.0,1,77.9,approved,repaid,,0,1,1.01868779199675,0,1,0.6142571618920719,1,2,0.4459007581331804,0
APP-0398,5531.0,5454.0,1000,self_employed,3239.0,False,True,2829.0,5247.0,2,84.6,approved,repaid,,0,1,0.9860784668233592,0,1,0.5391652372784448,0,1,0.25496489875187245,0
APP-0399,2831.0,2661.0,1000,self_employed,3115.0,False,False,1217.0,2554.0,2,68.0,flagged_for_review,defaulted,164.0,1,1,0.939950547509714,0,0,0.4765074393108849,0,1,0.43240470635831646,0
APP-0400,3641.0,3641.0,1500,employed,1794.0,False,True,3288.0,3594.0,2,75.6,approved,defaulted,32.0,1,1,1.0,0,0,0.9148580968280468,0,2,0.5805109692599613,1
APP-0402,4107.0,4032.0,2000,employed,3401.0,False,True,1276.0,3738.0,2,81.3,approved,repaid,,0,1,0.9817384952520088,0,0,0.3413590155163188,0,2,0.4194939994509485,0
APP-0403,3277.0,,1000,self_employed,0.0,False,False,1232.0,3015.0,0,45.4,denied,defaulted,137.0,1,0,-1.0,0,1,0.4086235489220564,1,1,0.5265047626989307,1
APP-0404,1796.0,1719.0,1000,employed,4625.0,False,True,1458.0,1700.0,1,64.9,flagged_for_review,repaid,,0,1,0.9571269487750556,0,0,0.8576470588235294,0,2,0.40881132722765456,0
APP-0405,4021.0,,500,self_employed,0.0,True,False,2645.0,3882.0,0,36.7,denied,defaulted,178.0,1,0,-1.0,0,1,0.6813498196805771,1,1,0.7996768505058829,1
APP-0409,5428.0,,2000,employed,1538.0,False,True,3267.0,4966.0,0,49.7,denied,repaid,,0,0,-1.0,0,0,0.657873540072493,0,2,0.8161379117622898,1
APP-0410,5782.0,5812.0,1500,employed,1952.0,False,True,2059.0,4960.0,2,91.8,approved,repaid,,0,1,1.0051885160844,0,1,0.4151209677419354,0,2,0.23277815264660903,0
APP-0411,500.0,514.0,500,unemployed,4148.0,False,True,175.0,442.0,2,57.5,flagged_for_review,defaulted,171.0,1,1,1.028,0,0,0.3959276018099547,0,0,0.5269056154302879,1
APP-0412,2594.0,2516.0,1500,unemployed,1550.0,False,False,1612.0,2395.0,1,48.8,denied,defaulted,160.0,1,1,0.9699306090979184,0,0,0.6730688935281837,0,0,0.5551131768460531,1
APP-0413,5134.0,5264.0,500,employed,232.0,False,True,2566.0,4768.0,2,84.6,approved,repaid,,0,1,1.0253213868328788,0,1,0.5381711409395973,1,2,0.23133514062924432,0
APP-0414,5122.0,4746.0,1000,self_employed,1374.0,True,True,3083.0,4652.0,2,77.4,approved,repaid,,0,1,0.9265911753221396,0,1,0.662725709372313,0,1,0.5885986488252383,1
APP-0415,4773.0,4410.0,2000,employed,4056.0,False,True,2642.0,4234.0,2,78.5,approved,repaid,,0,1,0.9239472030169704,0,0,0.6239962210675484,0,2,0.46975133310401657,0
APP-0416,4708.0,4702.0,1000,employed,2106.0,False,False,2774.0,4012.0,1,83.1,approved,repaid,,0,1,0.9987255734919286,0,1,0.6914257228315055,0,2,0.19456660979778317,0
APP-0417,6701.0,2470.0,500,employed,4896.0,False,True,755.0,2354.0,2,64.3,flagged_for_review,repaid,,0,1,0.3686017012386211,1,1,0.3207306711979609,0,2,0.4310088314742042,0
APP-0418,3706.0,3831.0,2000,self_employed,3107.0,False,False,1082.0,3367.0,2,58.3,flagged_for_review,repaid,,0,1,1.0337290879654617,0,0,0.3213543213543213,0,1,0.44947903996684013,0
APP-0419,2295.0,2287.0,500,self_employed,1033.0,False,False,1607.0,2089.0,1,76.3,approved,repaid,,0,1,0.9965141612200435,0,1,0.7692675921493538,0,1,0.2472270411775532,0
APP-0420,5195.0,5085.0,2000,self_employed,2077.0,False,True,2042.0,4799.0,2,74.5,flagged_for_review,repaid,,0,1,0.9788257940327236,0,0,0.4255053136070014,0,1,0.5352691342081541,1
APP-0421,4673.0,4438.0,1000,self_employed,720.0,False,False,3151.0,4353.0,2,76.8,approved,repaid,,0,1,0.94971110635566,0,1,0.7238685963703193,0,1,0.29943475459857904,0
APP-0422,4972.0,5206.0,1000,employed,997.0,False,False,3133.0,4781.0,1,83.4,approved,repaid,,0,1,1.0470635559131134,0,1,0.6553022380255177,0,2,0.1991066319905728,0
APP-0423,4417.0,4187.0,3000,employed,8719.0,False,True,3815.0,4067.0,2,64.1,flagged_for_review,defaulted,22.0,1,1,0.9479284582295676,0,0,0.9380378657487092,0,2,0.4788944010386718,0
APP-0424,6686.0,,2000,employed,3528.0,True,True,5453.0,6468.0,0,53.1,flagged_for_review,defaulted,126.0,1,0,-1.0,0,1,0.8430735930735931,0,2,0.8261271724298944,1
APP-0425,6421.0,6291.0,300,employed,3292.0,True,False,3263.0,5739.0,1,78.3,approved,repaid,,0,1,0.979753932409282,0,1,0.5685659522564906,0,2,0.32805963095821694,0
APP-0426,3841.0,3807.0,1000,employed,1065.0,True,False,2468.0,3522.0,2,77.0,approved,defaulted,177.0,1,1,0.9911481385055976,0,1,0.7007382169222033,0,2,0.4902173311624394,0
APP-0427,2401.0,2303.0,3000,self_employed,4354.0,False,True,827.0,2199.0,2,63.7,flagged_for_review,repaid,,0,1,0.9591836734693876,0,0,0.3760800363801728,0,1,0.5185687340029986,1
APP-0428,3543.0,3701.0,300,employed,3649.0,False,True,1744.0,3164.0,2,90.5,approved,defaulted,104.0,1,1,1.0445949760090318,0,1,0.5512010113780025,0,2,0.20075012885944202,0
APP-0430,4060.0,,2000,employed,4750.0,False,True,2762.0,3920.0,0,49.2,denied,repaid,,0,0,-1.0,0,0,0.7045918367346938,0,2,0.7655992387111188,1
APP-0431,2253.0,642.0,1500,self_employed,0.0,False,False,350.0,570.0,1,20.9,denied,defaulted,130.0,1,1,0.284953395472703,1,0,0.6140350877192983,1,1,0.7187662851132409,1
APP-0432,4986.0,4916.0,2000,self_employed,335.0,True,False,2033.0,4902.0,2,56.6,flagged_for_review,defaulted,34.0,1,1,0.9859606899318092,0,0,0.4147286821705426,1,1,0.7354422400729133,1
APP-0433,5770.0,5814.0,2000,employed,494.0,True,False,4191.0,5098.0,2,58.5,flagged_for_review,defaulted,137.0,1,1,1.007625649913345,0,0,0.8220870929776383,1,2,0.7895172401685923,1
APP-0434,6088.0,6160.0,1500,employed,584.0,False,True,2904.0,6080.0,1,91.2,approved,repaid,,0,1,1.011826544021025,0,1,0.4776315789473684,0,2,0.20553309899342512,0
APP-0435,3404.0,3526.0,2000,self_employed,2485.0,False,False,2640.0,3168.0,1,53.2,flagged_for_review,repaid,,0,1,1.035840188014101,0,0,0.8333333333333334,0,1,0.5358710318013384,1
APP-0436,4038.0,3637.0,1500,employed,1150.0,False,True,2447.0,3508.0,2,77.8,approved,repaid,,0,1,0.9006934125804854,0,0,0.6975484606613455,0,2,0.5370891246565573,1
APP-0437,2951.0,2656.0,1000,self_employed,5109.0,False,True,1323.0,2439.0,2,73.3,flagged_for_review,repaid,,0,1,0.9000338868180278,0,0,0.5424354243542435,0,1,0.4557250512344698,0
APP-0438,1122.0,1089.0,1000,self_employed,4857.0,False,False,341.0,1046.0,2,58.2,flagged_for_review,repaid,,0,1,0.9705882352941176,0,0,0.3260038240917782,0,1,0.3738577617851549,0
APP-0440,6783.0,7096.0,3000,employed,4933.0,True,True,5547.0,6319.0,2,70.0,flagged_for_review,defaulted,85.0,1,1,1.046144773698953,0,0,0.8778287703750594,0,2,0.8146604048193294,1
APP-0441,1915.0,1787.0,1000,unemployed,4232.0,False,False,1286.0,1546.0,2,47.2,denied,repaid,,0,1,0.933159268929504,0,0,0.8318240620957309,0,0,0.5555034229212258,1
APP-0442,5527.0,,1000,employed,1324.0,False,True,3648.0,5415.0,0,60.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.6736842105263158,0,2,0.5648685152879532,1
APP-0443,6605.0,6005.0,3000,employed,0.0,False,True,3239.0,5371.0,2,72.7,flagged_for_review,defaulted,69.0,1,1,0.9091597274791824,0,0,0.6030534351145038,1,2,0.5912196770962156,1
APP-0444,500.0,489.0,1500,self_employed,1673.0,False,True,336.0,467.0,2,60.3,flagged_for_review,repaid,,0,1,0.978,0,0,0.7194860813704497,0,1,0.5977624232193367,1
APP-0445,526.0,503.0,500,unemployed,1033.0,False,True,295.0,490.0,2,55.5,flagged_for_review,repaid,,0,1,0.9562737642585551,0,0,0.6020408163265306,0,0,0.61910367651525,1
APP-0446,1874.0,1699.0,1500,unemployed,2310.0,False,False,1203.0,1674.0,2,48.3,denied,repaid,,0,1,0.906616862326574,0,0,0.7186379928315412,0,0,0.5866468806312534,1
APP-0447,5221.0,4961.0,5000,self_employed,2134.0,False,False,2147.0,4296.0,2,56.5,flagged_for_review,defaulted,23.0,1,1,0.9502011108982954,0,0,0.4997672253258845,0,1,0.6310545183701167,1
APP-0448,3987.0,3822.0,2000,employed,2095.0,False,True,3178.0,3761.0,1,65.0,flagged_for_review,repaid,,0,1,0.9586155003762228,0,0,0.8449880350970487,0,2,0.5191316372140101,1
APP-0449,4783.0,5015.0,2000,employed,2786.0,False,True,3336.0,4411.0,1,77.2,approved,defaulted,83.0,1,1,1.0485051223081747,0,0,0.756291090455679,0,2,0.5046828087646077,1
APP-0450,4536.0,4224.0,500,self_employed,181.0,True,False,2087.0,4057.0,1,66.9,flagged_for_review,repaid,,0,1,0.9312169312169312,0,1,0.5144195218141484,1,1,0.4207047395641,0
APP-0451,4538.0,,3000,employed,2617.0,False,True,3657.0,4353.0,0,36.6,denied,defaulted,42.0,1,0,-1.0,0,0,0.8401102687801516,0,2,0.8467505637525129,1
APP-0452,2160.0,,1500,employed,1341.0,False,True,1134.0,1839.0,0,38.8,denied,defaulted,31.0,1,0,-1.0,0,0,0.6166394779771615,0,2,0.8021137297664,1
APP-0453,2170.0,2211.0,3000,unemployed,2300.0,True,False,807.0,1952.0,2,45.4,denied,repaid,,0,1,1.01889400921659,0,0,0.413422131147541,0,0,0.8239425042733368,1
APP-0454,5002.0,,1000,employed,3436.0,False,True,1620.0,4621.0,0,64.0,flagged_for_review,repaid,,0,0,-1.0,0,1,0.3505734689461156,0,2,0.43150993328894627,0
APP-0455,3774.0,3945.0,300,employed,163.0,False,True,2718.0,3602.0,2,82.5,approved,repaid,,0,1,1.0453100158982511,0,1,0.7545807884508606,1,2,0.27156567590393615,0
APP-0456,5989.0,5830.0,1000,employed,1578.0,False,True,4966.0,5759.0,1,87.4,approved,defaulted,161.0,1,1,0.9734513274336284,0,1,0.8623024830699775,0,2,0.26468805709828575,0
APP-0457,6406.0,,1000,employed,1822.0,False,True,4776.0,5791.0,0,59.3,flagged_for_review,repaid,,0,0,-1.0,0,1,0.8247280262476256,0,2,0.618382049927078,1
APP-0458,2589.0,2373.0,2000,employed,1229.0,False,True,1707.0,2351.0,2,66.2,flagged_for_review,repaid,,0,1,0.9165701042873696,0,0,0.7260740110591237,0,2,0.5542532987004266,1
APP-0459,3856.0,,5000,employed,3350.0,False,True,1389.0,3543.0,0,41.1,denied,repaid,,0,0,-1.0,0,0,0.3920406435224386,0,2,0.8170207801949811,1
APP-0460,3846.0,3928.0,1500,employed,919.0,False,True,1411.0,3907.0,2,81.1,approved,defaulted,58.0,1,1,1.0213208528341131,0,0,0.3611466598413104,0,2,0.4560055569155005,0
APP-0461,4897.0,4778.0,3000,self_employed,1167.0,False,False,2407.0,4590.0,1,56.3,flagged_for_review,defaulted,57.0,1,1,0.9756994078006944,0,0,0.5244008714596949,0,1,0.5121629064131719,1
APP-0462,4342.0,4365.0,1000,self_employed,935.0,False,False,3640.0,4254.0,1,75.4,approved,repaid,,0,1,1.0052970981114693,0,1,0.8556652562294311,0,1,0.2833338155344542,0
APP-0463,4709.0,4765.0,2000,employed,3638.0,False,True,3816.0,4125.0,2,75.5,approved,repaid,,0,1,1.0118921214695265,0,0,0.9250909090909092,0,2,0.5836774182465847,1
APP-0464,3243.0,3042.0,2000,unemployed,1261.0,False,False,1304.0,2853.0,2,50.9,flagged_for_review,repaid,,0,1,0.9380203515263644,0,0,0.4570627409744129,0,0,0.5837171203497605,1
APP-0465,1994.0,2057.0,2000,employed,2690.0,False,True,1425.0,1792.0,2,65.5,flagged_for_review,repaid,,0,1,1.031594784353059,0,0,0.7952008928571429,0,2,0.556681978098326,1
APP-0466,5953.0,,1500,employed,4964.0,False,True,3584.0,5326.0,0,60.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.6729252722493428,0,2,0.5149991186033424,1
APP-0467,4324.0,4028.0,1500,self_employed,1888.0,False,False,1219.0,3800.0,1,69.5,flagged_for_review,repaid,,0,1,0.93154486586494,0,0,0.3207894736842105,0,1,0.38653593246039414,0
APP-0468,5090.0,5242.0,2000,employed,3668.0,False,True,3282.0,5026.0,2,78.2,approved,repaid,,0,1,1.0298624754420431,0,0,0.6530043772383606,0,2,0.4908646334723797,0
APP-0469,1819.0,1751.0,1000,unemployed,4507.0,False,True,1235.0,1499.0,1,53.3,flagged_for_review,repaid,,0,1,0.9626168224299064,0,0,0.8238825883922615,0,0,0.5539195070998784,1
APP-0470,7041.0,7129.0,2000,employed,3541.0,False,True,3178.0,6628.0,1,91.2,approved,repaid,,0,1,1.0124982246839938,0,1,0.4794809897404948,0,2,0.18021833156686995,0
APP-0471,1280.0,1257.0,5000,unemployed,1975.0,True,False,1038.0,1175.0,2,40.7,denied,defaulted,162.0,1,1,0.98203125,0,0,0.8834042553191489,0,0,0.9024397887081049,1
APP-0472,500.0,479.0,1000,employed,2963.0,False,True,187.0,413.0,2,69.0,flagged_for_review,repaid,,0,1,0.958,0,0,0.4527845036319612,0,2,0.4304692161510885,0
APP-0473,3864.0,3947.0,2000,self_employed,69.0,True,False,1277.0,3651.0,2,46.0,denied,repaid,,0,1,1.02148033126294,0,0,0.3497671870720351,1,1,0.7458930609701996,1
APP-0474,7701.0,7606.0,2000,employed,830.0,False,True,2941.0,7280.0,2,92.0,approved,repaid,,0,1,0.9876639397480846,0,1,0.4039835164835165,0,2,0.23491260371307585,0
APP-0475,500.0,,1500,unemployed,1093.0,False,True,362.0,429.0,0,24.6,denied,defaulted,74.0,1,0,-1.0,0,0,0.8438228438228438,0,0,0.892918252216964,1
APP-0476,5314.0,4870.0,1500,employed,5361.0,False,True,2682.0,4695.0,1,90.3,approved,repaid,,0,1,0.9164471208129468,0,1,0.5712460063897764,0,2,0.15933010806563877,0
APP-0477,4263.0,,3000,employed,781.0,False,True,3266.0,3992.0,0,36.8,denied,repaid,,0,0,-1.0,0,0,0.8181362725450901,0,2,0.8669681920786402,1
APP-0478,500.0,453.0,1000,unemployed,759.0,False,True,285.0,441.0,2,55.0,flagged_for_review,defaulted,142.0,1,1,0.906,0,0,0.6462585034013606,0,0,0.6412589820658648,1
APP-0479,3540.0,3644.0,300,employed,434.0,False,False,1970.0,3217.0,1,77.9,approved,repaid,,0,1,1.0293785310734462,0,1,0.6123717749456015,1,2,0.16912991725645207,0
APP-0480,2198.0,2097.0,2000,self_employed,2840.0,False,True,1686.0,2044.0,2,59.3,flagged_for_review,defaulted,45.0,1,1,0.954049135577798,0,0,0.824853228962818,0,1,0.6099113085807638,1
APP-0481,500.0,498.0,1500,self_employed,2214.0,True,False,248.0,430.0,1,49.7,denied,repaid,,0,1,0.996,0,0,0.5767441860465117,0,1,0.7187771342295937,1
APP-0482,6590.0,6843.0,2000,employed,3630.0,True,True,5117.0,6231.0,2,81.8,approved,repaid,,0,1,1.038391502276176,0,1,0.8212164981543894,0,2,0.5731825222683307,1
APP-0483,6413.0,,500,self_employed,3007.0,False,True,2062.0,5643.0,0,57.8,flagged_for_review,defaulted,140.0,1,0,-1.0,0,1,0.3654084706716285,0,1,0.5011195036765596,1
APP-0484,5589.0,5505.0,300,employed,0.0,False,True,3856.0,5403.0,2,82.9,approved,repaid,,0,1,0.984970477724101,0,1,0.7136775865260041,1,2,0.25600349914274595,0
APP-0485,500.0,507.0,3000,unemployed,789.0,False,True,367.0,485.0,1,53.9,flagged_for_review,defaulted,36.0,1,1,1.014,0,0,0.756701030927835,0,0,0.6979504303455444,1
APP-0486,4962.0,5030.0,500,employed,4048.0,False,False,3798.0,4294.0,2,81.2,approved,repaid,,0,1,1.0137041515517935,0,1,0.8844899860270145,0,2,0.22305995538865178,0
APP-0487,2346.0,2296.0,2000,employed,1695.0,True,True,872.0,1955.0,2,63.0,flagged_for_review,defaulted,100.0,1,1,0.9786871270247228,0,0,0.4460358056265984,0,2,0.7552051838407912,1
APP-0489,6032.0,6114.0,2000,self_employed,1775.0,False,False,3099.0,5328.0,2,78.2,approved,repaid,,0,1,1.0135941644562334,0,1,0.5816441441441441,0,1,0.2977073351050256,0
APP-0490,4214.0,4324.0,500,employed,549.0,False,True,2242.0,4084.0,1,90.5,approved,repaid,,0,1,1.026103464641671,0,1,0.548971596474045,0,2,0.20774645256291457,0
APP-0491,5099.0,5172.0,1500,self_employed,1545.0,False,True,1814.0,4911.0,2,86.3,approved,repaid,,0,1,1.0143165326534616,0,1,0.3693748727346772,0,1,0.26650556816172827,0
APP-0492,3766.0,3589.0,3000,employed,548.0,False,True,1378.0,3558.0,2,69.6,flagged_for_review,defaulted,92.0,1,1,0.9530005310674456,0,0,0.3872962338392355,0,2,0.5295512602419983,1
APP-0493,6682.0,7013.0,1000,employed,1152.0,False,True,5877.0,6962.0,2,87.6,approved,repaid,,0,1,1.0495360670457947,0,1,0.8441539787417409,0,2,0.3143235028951482,0
APP-0494,5000.0,4826.0,1000,employed,2301.0,False,True,3605.0,4579.0,2,88.1,approved,repaid,,0,1,0.9652,0,1,0.7872898012666522,0,2,0.27715065665546423,0
APP-0495,4986.0,4506.0,1000,employed,2767.0,False,True,2103.0,3834.0,1,90.5,approved,repaid,,0,1,0.9037304452466908,0,1,0.5485133020344288,0,2,0.19388967681992864,0
APP-0497,5233.0,,3000,employed,1974.0,False,False,1710.0,4851.0,0,35.5,denied,repaid,,0,0,-1.0,0,0,0.3525046382189239,0,2,0.7318288501086598,1
APP-0498,2602.0,2389.0,3000,unemployed,1120.0,False,True,1560.0,2210.0,2,54.4,flagged_for_review,repaid,,0,1,0.9181398923904688,0,0,0.7058823529411765,0,0,0.722606223820408,1
APP-0499,2316.0,2182.0,5000,unemployed,1027.0,False,True,1774.0,2052.0,1,52.9,flagged_for_review,defaulted,101.0,1,1,0.9421416234887736,0,0,0.8645224171539961,0,0,0.7687980634895257,1
APP-0500,5421.0,,1500,self_employed,2199.0,False,True,4555.0,5389.0,0,53.0,flagged_for_review,repaid,,0,0,-1.0,0,1,0.8452403043236222,0,1,0.6765436905948897,1
APP-0501,4544.0,4559.0,2000,employed,1174.0,True,True,2430.0,4480.0,2,73.3,flagged_for_review,repaid,,0,1,1.0033010563380282,0,0,0.5424107142857143,0,2,0.7645434239677835,1
APP-0502,2981.0,2716.0,500,employed,4073.0,False,True,1846.0,2353.0,2,88.2,approved,repaid,,0,1,0.9111036564911104,0,1,0.7845303867403315,0,2,0.22338585273632913,0
APP-0503,4913.0,4572.0,1500,self_employed,3782.0,True,False,2351.0,4068.0,1,72.2,flagged_for_review,repaid,,0,1,0.9305923061266028,0,1,0.5779252704031466,0,1,0.43235731143951284,0
APP-0504,7424.0,6785.0,1500,self_employed,3773.0,False,False,5597.0,6615.0,1,75.5,approved,repaid,,0,1,0.913927801724138,0,1,0.8461073318216176,0,1,0.2542185605500445,0
APP-0505,6312.0,5741.0,3000,employed,1258.0,False,True,3605.0,5589.0,2,78.3,approved,defaulted,85.0,1,1,0.9095373891001268,0,0,0.6450169976740026,0,2,0.5835625316517328,1
APP-0506,3614.0,3398.0,2000,unemployed,556.0,False,False,2414.0,3028.0,1,47.5,denied,repaid,,0,1,0.9402324294410626,0,0,0.797225891677675,0,0,0.6336746728534599,1
APP-0507,4026.0,3969.0,3000,self_employed,2123.0,False,True,1337.0,3808.0,1,64.0,flagged_for_review,defaulted,22.0,1,1,0.9858420268256334,0,0,0.3511029411764705,0,1,0.5025486597565574,1
APP-0508,1539.0,1608.0,3000,unemployed,1774.0,True,True,1045.0,1529.0,1,48.7,denied,defaulted,85.0,1,1,1.044834307992203,0,0,0.6834532374100719,0,0,0.8613680251330231,1
APP-0509,5059.0,5218.0,3000,self_employed,1087.0,False,True,3160.0,4805.0,2,60.9,flagged_for_review,repaid,,0,1,1.0314291361929235,0,0,0.6576482830385015,0,1,0.6669699396628644,1
APP-0510,2598.0,2680.0,300,self_employed,236.0,True,True,1643.0,2359.0,1,71.0,flagged_for_review,repaid,,0,1,1.031562740569669,0,1,0.6964815599830436,1,1,0.5316721286236783,1
APP-0511,4845.0,4488.0,2000,employed,1938.0,False,True,3320.0,4413.0,1,77.2,approved,repaid,,0,1,0.9263157894736842,0,0,0.7523226829820984,0,2,0.4997178181589096,0
APP-0512,1644.0,1545.0,1500,unemployed,1394.0,False,False,1318.0,1470.0,1,46.5,denied,defaulted,131.0,1,1,0.9397810218978102,0,0,0.8965986394557823,0,0,0.5961216046745281,1
APP-0513,3234.0,2948.0,1000,self_employed,3033.0,True,True,2092.0,2580.0,1,75.9,approved,repaid,,0,1,0.91156462585034,0,1,0.8108527131782945,0,1,0.5359428758727632,1
APP-0514,1342.0,,300,employed,2998.0,False,False,568.0,1283.0,0,57.1,flagged_for_review,repaid,,0,0,-1.0,0,1,0.4427123928293063,0,2,0.4007850736774696,0
APP-0515,4799.0,4369.0,1500,employed,3651.0,False,True,3515.0,4200.0,1,87.6,approved,repaid,,0,1,0.9103979995832464,0,1,0.8369047619047619,0,2,0.23159466750962016,0
APP-0516,7134.0,7016.0,1000,employed,111.0,True,True,2616.0,6897.0,2,80.2,approved,defaulted,69.0,1,1,0.9834594897673116,0,1,0.3792953458025228,1,2,0.41936061722192125,0
APP-0517,6608.0,6193.0,1000,self_employed,2602.0,False,True,3854.0,5471.0,1,83.0,approved,defaulted,107.0,1,1,0.9371973365617432,0,1,0.7044416011698045,0,1,0.2816290202390563,0
APP-0518,1961.0,1837.0,1500,unemployed,909.0,False,False,1602.0,1833.0,2,46.8,denied,repaid,,0,1,0.9367669556348802,0,0,0.8739770867430442,0,0,0.6532419012754032,1
APP-0520,5133.0,,2000,employed,1357.0,False,True,4113.0,4826.0,0,47.7,denied,defaulted,81.0,1,0,-1.0,0,0,0.8522585992540406,0,2,0.8475734005641804,1
APP-0521,5296.0,5431.0,1000,employed,3603.0,False,False,4220.0,5152.0,2,81.8,approved,repaid,,0,1,1.0254909365558913,0,1,0.8190993788819876,0,2,0.22103418243476627,0
APP-0522,2866.0,2825.0,1000,unemployed,1442.0,False,False,1618.0,2579.0,2,60.5,flagged_for_review,repaid,,0,1,0.9856943475226796,0,0,0.6273749515316014,0,0,0.5879032598448455,1
APP-0523,4726.0,4871.0,500,self_employed,4348.0,False,False,2247.0,4487.0,2,79.0,approved,repaid,,0,1,1.0306813372831147,0,1,0.500780031201248,0,1,0.1851808669981684,0
APP-0524,3774.0,3762.0,1000,self_employed,2823.0,False,False,2085.0,3700.0,1,78.4,approved,repaid,,0,1,0.9968203497615262,0,1,0.5635135135135135,0,1,0.19162884318899928,0
APP-0525,6806.0,7091.0,500,employed,1409.0,False,True,6242.0,6714.0,1,86.7,approved,repaid,,0,1,1.0418748163385247,0,1,0.9296991361334525,0,2,0.2820100395542659,0
