stated_monthly_income,loan_amount,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,has_documentation,income_ratio,income_covers_loan_3x,suspected_misrepresentation,withdrawal_to_deposit_ratio,low_balance,employment_encoded
500.0,1000,2834.0,False,True,252.0,422.0,1,1,0.974,0,0,0.5971563981042654,0,0
3364.0,2000,1569.0,False,True,1493.0,3028.0,2,1,1.041319857312723,0,0,0.4930647291941876,0,2
7116.0,2000,1690.0,False,True,2834.0,7129.0,2,1,1.033726812816189,1,0,0.397531210548464,0,2
6864.0,3000,1793.0,False,False,692.0,1415.0,2,1,0.22567016317016317,0,1,0.4890459363957597,0,1
5462.0,300,747.0,False,True,3732.0,5511.0,2,1,1.040095203222263,1,0,0.6771910724006532,0,1
4095.0,5000,3761.0,True,False,2896.0,3460.0,2,1,0.9484737484737484,0,0,0.8369942196531792,0,1
3443.0,1000,473.0,False,False,1566.0,2921.0,1,1,0.9549811211153064,1,0,0.5361177678877097,1,1
6572.0,5000,2477.0,False,False,3069.0,5834.0,0,0,-1.0,0,0,0.5260541652382584,0,1
5431.0,1000,2620.0,True,True,3057.0,5059.0,2,1,0.9883999263487387,1,0,0.6042696185016802,0,2
4081.0,1000,577.0,True,True,2876.0,4001.0,2,1,1.0083312913501592,1,0,0.7188202949262684,0,2
5542.0,1000,2110.0,True,True,4075.0,5168.0,2,1,1.0160591844099602,1,0,0.7885061919504643,0,2
3284.0,1000,636.0,False,True,1408.0,2747.0,2,1,0.9223507917174177,1,0,0.5125591554423007,0,2
5163.0,2000,4087.0,False,False,3386.0,4971.0,2,1,0.9666860352508232,0,0,0.6811506739086702,0,2
4950.0,2000,292.0,True,True,2201.0,3979.0,2,1,0.9264646464646464,0,0,0.5531540588087459,1,2
2177.0,1000,0.0,True,True,910.0,1950.0,2,1,1.035829122645843,0,0,0.4666666666666667,1,2
4177.0,300,4387.0,True,True,2005.0,3475.0,1,1,0.9346420876226957,1,0,0.576978417266187,0,2
5139.0,5000,2814.0,False,True,3638.0,4143.0,1,1,0.9437633780891224,0,0,0.8781076514602945,0,2
7718.0,1500,2210.0,True,True,5096.0,7576.0,0,0,-1.0,1,0,0.672650475184794,0,1
3458.0,2000,1015.0,False,True,2924.0,3153.0,2,1,0.9687680740312319,0,0,0.9273707580082461,0,2
6899.0,1000,3361.0,False,True,2225.0,6061.0,1,1,0.9036092187273518,1,0,0.3671011384260023,0,2
3701.0,1500,764.0,False,True,2005.0,3347.0,2,1,0.9740610645771414,0,0,0.599043919928294,0,2
4200.0,3000,3190.0,False,True,2062.0,3603.0,1,1,0.9126190476190477,0,0,0.572300860394116,0,1
5641.0,500,691.0,False,True,965.0,1398.0,1,1,0.25935117886899484,1,1,0.6902718168812589,0,2
7663.0,500,3137.0,False,True,5261.0,6212.0,2,1,0.9385358214798382,1,0,0.846909207984546,0,2
3210.0,2000,3296.0,False,True,2092.0,2843.0,1,1,0.9844236760124611,0,0,0.7358424199788955,0,2
6379.0,300,2896.0,False,True,4374.0,6101.0,0,0,-1.0,1,0,0.7169316505490904,0,2
6501.0,300,425.0,False,True,6042.0,6589.0,1,1,1.019996923550223,1,0,0.9169828502048869,1,2
4197.0,1000,1330.0,False,False,578.0,1052.0,2,1,0.2513700262091971,1,1,0.5494296577946768,0,1
1708.0,1500,2235.0,False,False,1401.0,1666.0,2,1,1.0310304449648713,0,0,0.84093637454982,0,1
1086.0,1000,726.0,False,True,816.0,908.0,2,1,0.9511970534069981,0,0,0.8986784140969163,0,0
5433.0,300,4056.0,False,True,2772.0,4474.0,1,1,0.9488312166390576,1,0,0.6195797943674564,0,2
5390.0,5000,0.0,False,True,3746.0,4840.0,2,1,0.9051948051948052,0,0,0.7739669421487604,1,2
3596.0,5000,832.0,False,False,1790.0,3283.0,2,1,0.9977753058954394,0,0,0.5452330185805666,0,1
6190.0,2000,0.0,True,True,4045.0,5938.0,1,1,0.9689822294022618,1,0,0.6812057931963624,1,2
2377.0,1500,0.0,False,True,880.0,2058.0,0,0,-1.0,0,0,0.42759961127308066,1,2
1020.0,1000,2045.0,False,True,753.0,868.0,1,1,0.9009803921568628,0,0,0.8675115207373272,0,0
5139.0,1000,4360.0,False,False,1438.0,4041.0,1,1,0.9110721930336642,1,0,0.3558525117545162,0,1
7807.0,1000,4318.0,False,True,2099.0,6565.0,2,1,0.9335211989240425,1,0,0.3197258187357197,0,1
3364.0,1000,2650.0,False,True,1844.0,2656.0,2,1,0.9048751486325802,1,0,0.6942771084337349,0,2
4384.0,2000,2470.0,False,True,2072.0,4023.0,2,1,0.9753649635036497,0,0,0.5150385284613472,0,2
3341.0,1000,2099.0,False,True,1667.0,2916.0,2,1,0.9470218497455851,1,0,0.571673525377229,0,2
4678.0,1500,0.0,False,True,495.0,878.0,1,1,0.22060709705002138,1,1,0.5637813211845103,1,2
4538.0,500,0.0,False,True,1611.0,4521.0,0,0,-1.0,1,0,0.35633709356337095,1,2
1546.0,1500,2151.0,False,False,393.0,1298.0,2,1,0.9307891332470892,0,0,0.30277349768875195,0,1
3021.0,1000,2924.0,False,True,2381.0,2693.0,2,1,1.002979145978153,1,0,0.8841440772372818,0,1
7094.0,1500,2435.0,True,True,2635.0,5968.0,2,1,0.9523541020580772,1,0,0.4415214477211796,0,2
500.0,2000,661.0,False,False,246.0,427.0,1,1,0.976,0,0,0.5761124121779859,0,0
4986.0,2000,3406.0,False,True,4831.0,5185.0,1,1,1.0401123144805455,0,0,0.9317261330761812,0,1
2475.0,1000,4224.0,False,True,1678.0,2004.0,1,1,0.9054545454545454,0,0,0.8373253493013972,0,2
4107.0,1500,3407.0,False,False,1385.0,3741.0,0,0,-1.0,0,0,0.3702218658112804,0,1
6447.0,3000,3484.0,False,True,4099.0,6501.0,2,1,1.0282301845819761,0,0,0.6305183817874174,0,2
7423.0,1500,1161.0,False,False,5376.0,6941.0,1,1,0.9881449548699986,1,0,0.7745281659703213,0,2
3148.0,500,3614.0,False,False,2023.0,2683.0,1,1,0.9415501905972046,1,0,0.7540067089079389,0,2
2719.0,1500,2219.0,False,True,2127.0,2678.0,0,0,-1.0,0,0,0.7942494398805079,0,1
4960.0,500,2767.0,False,False,2857.0,4784.0,2,1,1.002016129032258,1,0,0.5971989966555183,0,2
5420.0,3000,2548.0,False,True,2052.0,4953.0,2,1,1.033579335793358,0,0,0.41429436705027256,0,2
3786.0,1500,1818.0,False,True,1955.0,3247.0,2,1,0.9062334918119387,0,0,0.6020942408376964,0,2
4786.0,300,1877.0,False,False,3078.0,4425.0,0,0,-1.0,1,0,0.6955932203389831,0,1
6199.0,1000,3480.0,False,True,1924.0,5564.0,2,1,0.9349895144378125,1,0,0.34579439252336447,0,1
5819.0,3000,1338.0,False,False,1983.0,5794.0,0,0,-1.0,0,0,0.34225060407317914,0,2
5010.0,300,3340.0,False,True,4135.0,4458.0,1,1,0.9331337325349301,1,0,0.9275459847465231,0,2
4345.0,1000,3106.0,False,True,1393.0,3494.0,2,1,0.9293440736478711,1,0,0.3986834573554665,0,2
4836.0,3000,1552.0,True,True,1938.0,3943.0,2,1,0.9195616211745244,0,0,0.49150393101699213,0,2
4867.0,1000,4083.0,False,False,3799.0,4755.0,2,1,1.0400657489213068,1,0,0.7989484752891693,0,2
4445.0,1000,1467.0,False,False,2244.0,3962.0,0,0,-1.0,1,0,0.5663806158505805,0,2
4612.0,1500,4264.0,False,True,1783.0,4265.0,2,1,0.9306157849089333,1,0,0.41805392731535757,0,2
5921.0,1000,2651.0,False,False,3256.0,5393.0,0,0,-1.0,1,0,0.6037455961431485,0,1
5359.0,500,1976.0,False,True,3429.0,5119.0,1,1,1.0399328232879268,1,0,0.66985739402227,0,1
4557.0,300,668.0,False,False,2622.0,4411.0,1,1,1.0133859995611147,1,0,0.5944230333257765,0,2
6045.0,1500,1868.0,False,True,5037.0,5614.0,0,0,-1.0,1,0,0.8972212326327039,0,2
4240.0,3000,1694.0,False,True,1709.0,3523.0,2,1,0.9158018867924528,0,0,0.48509792790235595,0,1
6760.0,500,113.0,False,True,4359.0,5972.0,2,1,1.0254437869822486,1,0,0.7299062290689886,1,2
2615.0,500,1674.0,False,True,881.0,2361.0,2,1,0.961376673040153,1,0,0.373146971622194,0,1
7730.0,1000,794.0,False,True,4205.0,7576.0,0,0,-1.0,1,0,0.5550422386483632,0,1
5672.0,2000,2879.0,False,True,4167.0,5331.0,1,1,0.9864245416078985,0,0,0.7816544738323016,0,2
2644.0,1000,3959.0,False,True,1070.0,2399.0,0,0,-1.0,0,0,0.4460191746561067,0,2
1686.0,3000,160.0,False,False,1018.0,1490.0,2,1,1.0166073546856464,0,0,0.6832214765100671,1,1
3209.0,300,4568.0,False,True,1289.0,3225.0,1,1,1.0336553443440324,1,0,0.39968992248062013,0,2
5214.0,3000,1807.0,False,True,1970.0,5371.0,1,1,1.0391254315304947,0,0,0.36678458387637314,0,2
1905.0,1500,537.0,False,True,1036.0,1619.0,2,1,0.9359580052493438,0,0,0.6399011735639284,0,0
8347.0,1500,3137.0,False,False,5700.0,7716.0,2,1,0.9635797292440398,1,0,0.7387247278382582,0,2
5957.0,1000,1330.0,False,True,1831.0,4899.0,1,1,0.9021319456102065,1,0,0.3737497448458869,0,2
2810.0,2000,1877.0,False,False,2331.0,2600.0,0,0,-1.0,0,0,0.8965384615384615,0,1
2298.0,500,1394.0,False,False,208.0,466.0,2,1,0.20757180156657964,1,1,0.44635193133047213,0,2
4186.0,300,775.0,False,True,283.0,748.0,1,1,0.20711896798853321,1,1,0.3783422459893048,0,2
2138.0,1000,3086.0,False,True,815.0,1887.0,1,1,0.9494855004677268,0,0,0.43190249072602016,0,0
4069.0,3000,1571.0,False,False,1407.0,3429.0,1,1,0.9552715654952076,0,0,0.410323709536308,0,2
2017.0,2000,0.0,True,False,591.0,1646.0,2,1,0.9058006941001487,0,0,0.35905224787363305,1,0
621.0,1500,2827.0,False,False,481.0,588.0,0,0,-1.0,0,0,0.8180272108843537,0,0
2031.0,1500,192.0,True,True,1115.0,1792.0,1,1,1.033481043820778,0,0,0.6222098214285714,1,2
6122.0,500,270.0,True,True,3177.0,5749.0,0,0,-1.0,1,0,0.5526178465820143,1,2
3391.0,2000,3789.0,False,True,2670.0,2908.0,1,1,0.961073429666765,0,0,0.9181568088033012,0,2
5359.0,2000,205.0,False,True,2756.0,5093.0,0,0,-1.0,0,0,0.5411348910268997,1,2
8111.0,1500,0.0,True,True,2759.0,6753.0,2,1,0.9556158303538405,1,0,0.4085591588923441,1,2
3827.0,1000,2934.0,False,True,1627.0,3403.0,1,1,0.9257904363731382,1,0,0.47810755215985895,0,1
1205.0,5000,1544.0,False,True,487.0,1070.0,2,1,0.9377593360995851,0,0,0.45514018691588787,0,2
4571.0,3000,1674.0,False,False,2931.0,4695.0,2,1,1.0317217239116168,0,0,0.6242811501597444,0,2
2141.0,1500,1528.0,False,False,998.0,2039.0,1,1,0.9654367118169079,0,0,0.48945561549779304,0,1
5843.0,1500,871.0,False,False,3668.0,4990.0,0,0,-1.0,1,0,0.7350701402805612,0,1
5745.0,1500,4214.0,False,True,4042.0,5019.0,2,1,0.9213228894691036,1,0,0.8053397091053995,0,2
4302.0,1000,0.0,True,False,2893.0,3799.0,2,1,0.9388656438865643,1,0,0.7615161884706502,1,2
6022.0,1000,2667.0,False,False,2190.0,5051.0,2,1,0.9818997010959813,1,0,0.4335775094040784,0,1
4620.0,1000,2963.0,False,False,1409.0,3754.0,2,1,0.9357142857142857,1,0,0.3753329781566329,0,1
5277.0,1500,861.0,True,False,3235.0,4958.0,1,1,1.001895016107637,1,0,0.6524808390480032,0,1
6999.0,1000,464.0,False,True,2887.0,6725.0,1,1,0.9737105300757251,1,0,0.4292936802973978,1,1
1834.0,1000,3526.0,False,True,652.0,1837.0,1,1,1.0158124318429662,0,0,0.35492651061513336,0,1
6629.0,2000,514.0,False,True,3875.0,6030.0,2,1,1.0422386483632524,1,0,0.642620232172471,0,2
5147.0,1500,1090.0,False,False,2196.0,4286.0,1,1,0.9174276277443171,1,0,0.5123658422771815,0,2
5258.0,300,3331.0,False,False,1405.0,1775.0,2,1,0.39406618486116396,1,1,0.7915492957746478,0,1
6960.0,1000,2052.0,False,False,3062.0,6072.0,2,1,0.9479885057471265,1,0,0.5042819499341239,0,1
1501.0,3000,0.0,False,False,1249.0,1334.0,1,1,0.9227181878747501,0,0,0.9362818590704648,1,0
4485.0,2000,4621.0,False,True,3519.0,4437.0,2,1,1.0216276477146042,0,0,0.7931034482758621,0,2
5932.0,1000,1205.0,False,True,1877.0,5563.0,2,1,1.0139919082939985,1,0,0.33740787344957757,0,2
6327.0,3000,1396.0,False,True,3355.0,5319.0,1,1,0.9726568673937095,0,0,0.630757661214514,0,1
5566.0,300,2384.0,False,True,3296.0,4952.0,1,1,0.9805964786201941,1,0,0.6655896607431341,0,2
2433.0,5000,2938.0,False,False,1646.0,2189.0,2,1,0.9087546239210851,0,0,0.7519415258108726,0,0
3940.0,500,4942.0,False,True,2137.0,3427.0,2,1,0.983248730964467,1,0,0.6235774730084622,0,1
4923.0,300,0.0,True,True,2766.0,4503.0,1,1,1.0186877919967499,1,0,0.6142571618920719,1,2
5531.0,1000,3239.0,False,True,2829.0,5247.0,2,1,0.9860784668233592,1,0,0.5391652372784448,0,1
2831.0,1000,3115.0,False,False,1217.0,2554.0,2,1,0.9399505475097139,0,0,0.4765074393108849,0,1
3641.0,1500,1794.0,False,True,3288.0,3594.0,2,1,1.0,0,0,0.9148580968280468,0,2
4107.0,2000,3401.0,False,True,1276.0,3738.0,2,1,0.9817384952520087,0,0,0.34135901551631886,0,2
3277.0,1000,0.0,False,False,1232.0,3015.0,0,0,-1.0,1,0,0.4086235489220564,1,1
1796.0,1000,4625.0,False,True,1458.0,1700.0,1,1,0.9571269487750557,0,0,0.8576470588235294,0,2
4021.0,500,0.0,True,False,2645.0,3882.0,0,0,-1.0,1,0,0.6813498196805771,1,1
5428.0,2000,1538.0,False,True,3267.0,4966.0,0,0,-1.0,0,0,0.657873540072493,0,2
5782.0,1500,1952.0,False,True,2059.0,4960.0,2,1,1.0051885160843999,1,0,0.41512096774193546,0,2
500.0,500,4148.0,False,True,175.0,442.0,2,1,1.028,0,0,0.39592760180995473,0,0
2594.0,1500,1550.0,False,False,1612.0,2395.0,1,1,0.9699306090979183,0,0,0.6730688935281837,0,0
5134.0,500,232.0,False,True,2566.0,4768.0,2,1,1.0253213868328788,1,0,0.5381711409395973,1,2
5122.0,1000,1374.0,True,True,3083.0,4652.0,2,1,0.9265911753221397,1,0,0.662725709372313,0,1
4773.0,2000,4056.0,False,True,2642.0,4234.0,2,1,0.9239472030169704,0,0,0.6239962210675484,0,2
4708.0,1000,2106.0,False,False,2774.0,4012.0,1,1,0.9987255734919286,1,0,0.6914257228315055,0,2
6701.0,500,4896.0,False,True,755.0,2354.0,2,1,0.3686017012386211,1,1,0.3207306711979609,0,2
3706.0,2000,3107.0,False,False,1082.0,3367.0,2,1,1.0337290879654615,0,0,0.32135432135432135,0,1
2295.0,500,1033.0,False,False,1607.0,2089.0,1,1,0.9965141612200435,1,0,0.7692675921493538,0,1
5195.0,2000,2077.0,False,True,2042.0,4799.0,2,1,0.9788257940327237,0,0,0.42550531360700145,0,1
4673.0,1000,720.0,False,False,3151.0,4353.0,2,1,0.9497111063556601,1,0,0.7238685963703193,0,1
4972.0,1000,997.0,False,False,3133.0,4781.0,1,1,1.0470635559131134,1,0,0.6553022380255177,0,2
4417.0,3000,8719.0,False,True,3815.0,4067.0,2,1,0.9479284582295676,0,0,0.9380378657487092,0,2
6686.0,2000,3528.0,True,True,5453.0,6468.0,0,0,-1.0,1,0,0.8430735930735931,0,2
6421.0,300,3292.0,True,False,3263.0,5739.0,1,1,0.979753932409282,1,0,0.5685659522564906,0,2
3841.0,1000,1065.0,True,False,2468.0,3522.0,2,1,0.9911481385055975,1,0,0.7007382169222033,0,2
2401.0,3000,4354.0,False,True,827.0,2199.0,2,1,0.9591836734693877,0,0,0.3760800363801728,0,1
3543.0,300,3649.0,False,True,1744.0,3164.0,2,1,1.0445949760090318,1,0,0.5512010113780025,0,2
4060.0,2000,4750.0,False,True,2762.0,3920.0,0,0,-1.0,0,0,0.7045918367346938,0,2
2253.0,1500,0.0,False,False,350.0,570.0,1,1,0.28495339547270304,0,1,0.6140350877192983,1,1
4986.0,2000,335.0,True,False,2033.0,4902.0,2,1,0.9859606899318091,0,0,0.41472868217054265,1,1
5770.0,2000,494.0,True,False,4191.0,5098.0,2,1,1.007625649913345,0,0,0.8220870929776383,1,2
6088.0,1500,584.0,False,True,2904.0,6080.0,1,1,1.011826544021025,1,0,0.4776315789473684,0,2
3404.0,2000,2485.0,False,False,2640.0,3168.0,1,1,1.035840188014101,0,0,0.8333333333333334,0,1
4038.0,1500,1150.0,False,True,2447.0,3508.0,2,1,0.9006934125804854,0,0,0.6975484606613455,0,2
2951.0,1000,5109.0,False,True,1323.0,2439.0,2,1,0.9000338868180278,0,0,0.5424354243542435,0,1
1122.0,1000,4857.0,False,False,341.0,1046.0,2,1,0.9705882352941176,0,0,0.3260038240917782,0,1
6783.0,3000,4933.0,True,True,5547.0,6319.0,2,1,1.0461447736989533,0,0,0.8778287703750594,0,2
1915.0,1000,4232.0,False,False,1286.0,1546.0,2,1,0.933159268929504,0,0,0.8318240620957309,0,0
5527.0,1000,1324.0,False,True,3648.0,5415.0,0,0,-1.0,1,0,0.6736842105263158,0,2
6605.0,3000,0.0,False,True,3239.0,5371.0,2,1,0.9091597274791824,0,0,0.6030534351145038,1,2
500.0,1500,1673.0,False,True,336.0,467.0,2,1,0.978,0,0,0.7194860813704497,0,1
526.0,500,1033.0,False,True,295.0,490.0,2,1,0.9562737642585551,0,0,0.6020408163265306,0,0
1874.0,1500,2310.0,False,False,1203.0,1674.0,2,1,0.9066168623265741,0,0,0.7186379928315412,0,0
5221.0,5000,2134.0,False,False,2147.0,4296.0,2,1,0.9502011108982954,0,0,0.4997672253258845,0,1
3987.0,2000,2095.0,False,True,3178.0,3761.0,1,1,0.9586155003762227,0,0,0.8449880350970487,0,2
4783.0,2000,2786.0,False,True,3336.0,4411.0,1,1,1.0485051223081747,0,0,0.756291090455679,0,2
4536.0,500,181.0,True,False,2087.0,4057.0,1,1,0.9312169312169312,1,0,0.5144195218141484,1,1
4538.0,3000,2617.0,False,True,3657.0,4353.0,0,0,-1.0,0,0,0.8401102687801516,0,2
2160.0,1500,1341.0,False,True,1134.0,1839.0,0,0,-1.0,0,0,0.6166394779771615,0,2
2170.0,3000,2300.0,True,False,807.0,1952.0,2,1,1.01889400921659,0,0,0.413422131147541,0,0
5002.0,1000,3436.0,False,True,1620.0,4621.0,0,0,-1.0,1,0,0.3505734689461156,0,2
3774.0,300,163.0,False,True,2718.0,3602.0,2,1,1.0453100158982511,1,0,0.7545807884508606,1,2
5989.0,1000,1578.0,False,True,4966.0,5759.0,1,1,0.9734513274336283,1,0,0.8623024830699775,0,2
6406.0,1000,1822.0,False,True,4776.0,5791.0,0,0,-1.0,1,0,0.8247280262476256,0,2
2589.0,2000,1229.0,False,True,1707.0,2351.0,2,1,0.9165701042873696,0,0,0.7260740110591237,0,2
3856.0,5000,3350.0,False,True,1389.0,3543.0,0,0,-1.0,0,0,0.3920406435224386,0,2
3846.0,1500,919.0,False,True,1411.0,3907.0,2,1,1.0213208528341133,0,0,0.36114665984131045,0,2
4897.0,3000,1167.0,False,False,2407.0,4590.0,1,1,0.9756994078006943,0,0,0.5244008714596949,0,1
4342.0,1000,935.0,False,False,3640.0,4254.0,1,1,1.0052970981114693,1,0,0.8556652562294311,0,1
4709.0,2000,3638.0,False,True,3816.0,4125.0,2,1,1.0118921214695265,0,0,0.9250909090909091,0,2
3243.0,2000,1261.0,False,False,1304.0,2853.0,2,1,0.9380203515263644,0,0,0.4570627409744129,0,0
1994.0,2000,2690.0,False,True,1425.0,1792.0,2,1,1.031594784353059,0,0,0.7952008928571429,0,2
5953.0,1500,4964.0,False,True,3584.0,5326.0,0,0,-1.0,1,0,0.6729252722493428,0,2
4324.0,1500,1888.0,False,False,1219.0,3800.0,1,1,0.9315448658649399,0,0,0.3207894736842105,0,1
5090.0,2000,3668.0,False,True,3282.0,5026.0,2,1,1.0298624754420431,0,0,0.6530043772383606,0,2
1819.0,1000,4507.0,False,True,1235.0,1499.0,1,1,0.9626168224299065,0,0,0.8238825883922615,0,0
7041.0,2000,3541.0,False,True,3178.0,6628.0,1,1,1.0124982246839938,1,0,0.47948098974049486,0,2
1280.0,5000,1975.0,True,False,1038.0,1175.0,2,1,0.98203125,0,0,0.8834042553191489,0,0
500.0,1000,2963.0,False,True,187.0,413.0,2,1,0.958,0,0,0.45278450363196127,0,2
3864.0,2000,69.0,True,False,1277.0,3651.0,2,1,1.02148033126294,0,0,0.3497671870720351,1,1
7701.0,2000,830.0,False,True,2941.0,7280.0,2,1,0.9876639397480846,1,0,0.4039835164835165,0,2
500.0,1500,1093.0,False,True,362.0,429.0,0,0,-1.0,0,0,0.8438228438228438,0,0
5314.0,1500,5361.0,False,True,2682.0,4695.0,1,1,0.9164471208129469,1,0,0.5712460063897764,0,2
4263.0,3000,781.0,False,True,3266.0,3992.0,0,0,-1.0,0,0,0.8181362725450901,0,2
500.0,1000,759.0,False,True,285.0,441.0,2,1,0.906,0,0,0.6462585034013606,0,0
3540.0,300,434.0,False,False,1970.0,3217.0,1,1,1.0293785310734462,1,0,0.6123717749456015,1,2
2198.0,2000,2840.0,False,True,1686.0,2044.0,2,1,0.954049135577798,0,0,0.824853228962818,0,1
500.0,1500,2214.0,True,False,248.0,430.0,1,1,0.996,0,0,0.5767441860465117,0,1
6590.0,2000,3630.0,True,True,5117.0,6231.0,2,1,1.038391502276176,1,0,0.8212164981543894,0,2
6413.0,500,3007.0,False,True,2062.0,5643.0,0,0,-1.0,1,0,0.36540847067162857,0,1
5589.0,300,0.0,False,True,3856.0,5403.0,2,1,0.984970477724101,1,0,0.7136775865260041,1,2
500.0,3000,789.0,False,True,367.0,485.0,1,1,1.014,0,0,0.756701030927835,0,0
4962.0,500,4048.0,False,False,3798.0,4294.0,2,1,1.0137041515517937,1,0,0.8844899860270145,0,2
2346.0,2000,1695.0,True,True,872.0,1955.0,2,1,0.9786871270247229,0,0,0.44603580562659845,0,2
6032.0,2000,1775.0,False,False,3099.0,5328.0,2,1,1.0135941644562334,1,0,0.5816441441441441,0,1
4214.0,500,549.0,False,True,2242.0,4084.0,1,1,1.0261034646416707,1,0,0.548971596474045,0,2
5099.0,1500,1545.0,False,True,1814.0,4911.0,2,1,1.0143165326534616,1,0,0.36937487273467723,0,1
3766.0,3000,548.0,False,True,1378.0,3558.0,2,1,0.9530005310674455,0,0,0.3872962338392355,0,2
6682.0,1000,1152.0,False,True,5877.0,6962.0,2,1,1.0495360670457947,1,0,0.8441539787417409,0,2
5000.0,1000,2301.0,False,True,3605.0,4579.0,2,1,0.9652,1,0,0.7872898012666522,0,2
4986.0,1000,2767.0,False,True,2103.0,3834.0,1,1,0.9037304452466908,1,0,0.5485133020344288,0,2
5233.0,3000,1974.0,False,False,1710.0,4851.0,0,0,-1.0,0,0,0.3525046382189239,0,2
2602.0,3000,1120.0,False,True,1560.0,2210.0,2,1,0.9181398923904689,0,0,0.7058823529411765,0,0
2316.0,5000,1027.0,False,True,1774.0,2052.0,1,1,0.9421416234887737,0,0,0.8645224171539961,0,0
5421.0,1500,2199.0,False,True,4555.0,5389.0,0,0,-1.0,1,0,0.8452403043236222,0,1
4544.0,2000,1174.0,True,True,2430.0,4480.0,2,1,1.0033010563380282,0,0,0.5424107142857143,0,2
2981.0,500,4073.0,False,True,1846.0,2353.0,2,1,0.9111036564911104,1,0,0.7845303867403315,0,2
4913.0,1500,3782.0,True,False,2351.0,4068.0,1,1,0.9305923061266029,1,0,0.5779252704031466,0,1
7424.0,1500,3773.0,False,False,5597.0,6615.0,1,1,0.9139278017241379,1,0,0.8461073318216176,0,1
6312.0,3000,1258.0,False,True,3605.0,5589.0,2,1,0.9095373891001267,0,0,0.6450169976740026,0,2
3614.0,2000,556.0,False,False,2414.0,3028.0,1,1,0.9402324294410626,0,0,0.797225891677675,0,0
4026.0,3000,2123.0,False,True,1337.0,3808.0,1,1,0.9858420268256334,0,0,0.35110294117647056,0,1
1539.0,3000,1774.0,True,True,1045.0,1529.0,1,1,1.0448343079922027,0,0,0.6834532374100719,0,0
5059.0,3000,1087.0,False,True,3160.0,4805.0,2,1,1.0314291361929235,0,0,0.6576482830385015,0,1
2598.0,300,236.0,True,True,1643.0,2359.0,1,1,1.031562740569669,1,0,0.6964815599830436,1,1
4845.0,2000,1938.0,False,True,3320.0,4413.0,1,1,0.9263157894736842,0,0,0.7523226829820984,0,2
1644.0,1500,1394.0,False,False,1318.0,1470.0,1,1,0.9397810218978102,0,0,0.8965986394557823,0,0
3234.0,1000,3033.0,True,True,2092.0,2580.0,1,1,0.9115646258503401,1,0,0.8108527131782945,0,1
1342.0,300,2998.0,False,False,568.0,1283.0,0,0,-1.0,1,0,0.4427123928293063,0,2
4799.0,1500,3651.0,False,True,3515.0,4200.0,1,1,0.9103979995832465,1,0,0.8369047619047619,0,2
7134.0,1000,111.0,True,True,2616.0,6897.0,2,1,0.9834594897673115,1,0,0.37929534580252283,1,2
6608.0,1000,2602.0,False,True,3854.0,5471.0,1,1,0.9371973365617433,1,0,0.7044416011698045,0,1
1961.0,1500,909.0,False,False,1602.0,1833.0,2,1,0.9367669556348802,0,0,0.8739770867430442,0,0
5133.0,2000,1357.0,False,True,4113.0,4826.0,0,0,-1.0,0,0,0.8522585992540406,0,2
5296.0,1000,3603.0,False,False,4220.0,5152.0,2,1,1.0254909365558913,1,0,0.8190993788819876,0,2
2866.0,1000,1442.0,False,False,1618.0,2579.0,2,1,0.9856943475226797,0,0,0.6273749515316014,0,0
4726.0,500,4348.0,False,False,2247.0,4487.0,2,1,1.0306813372831147,1,0,0.500780031201248,0,1
3774.0,1000,2823.0,False,False,2085.0,3700.0,1,1,0.9968203497615262,1,0,0.5635135135135135,0,1
6806.0,500,1409.0,False,True,6242.0,6714.0,1,1,1.0418748163385247,1,0,0.9296991361334525,0,2
4791.0,5000,3740.0,False,True,1799.0,4173.0,1,1,0.9421832602796911,0,0,0.431104720824347,0,2
4325.0,1500,2668.0,False,False,2517.0,3719.0,1,1,0.989364161849711,0,0,0.6767948373218607,0,2
5001.0,500,601.0,False,True,1513.0,4271.0,1,1,1.0035992801439713,1,0,0.3542495902598923,0,2
7857.0,1500,2389.0,False,False,6413.0,8055.0,1,1,1.0319460353824614,1,0,0.7961514587212911,0,1
1424.0,300,717.0,False,True,1298.0,1380.0,1,1,0.9740168539325843,1,0,0.9405797101449276,0,0
3169.0,5000,3769.0,False,True,1625.0,2598.0,2,1,0.9586620384979488,0,0,0.6254811393379522,0,2
6219.0,1000,2776.0,False,False,3654.0,5748.0,2,1,0.9707348448303585,1,0,0.6356993736951984,0,1
500.0,300,2944.0,False,False,142.0,440.0,2,1,1.028,0,0,0.32272727272727275,0,0
6779.0,300,1239.0,False,False,6025.0,6537.0,2,1,0.9967546835816492,1,0,0.9216766100657794,0,1
7179.0,1500,3251.0,False,True,2440.0,5905.0,1,1,0.906672238473325,1,0,0.41320914479254867,0,2
5451.0,300,997.0,False,False,2564.0,4601.0,1,1,0.9025866813428729,1,0,0.5572701586611606,0,2
1370.0,1000,0.0,False,False,708.0,1243.0,2,1,1.0167883211678832,0,0,0.5695897023330652,1,0
4943.0,1500,2872.0,False,True,3198.0,4453.0,2,1,0.9492211207768562,1,0,0.7181675275095442,0,1
